Поступление товаров,,,,,,,,,,,
"Группировки строк: Ссылка.Магазин; Ссылка; 
Дополнительные поля: Номенклатура; Номенклатура.Код; Количество; Ставка НДС; Сумма НДС; Цена; Сумма; Ссылка.Магазин; Ссылка.Дата; Ссылка.Номер; Ссылка.Контрагент; Ссылка.Сумма включает НДС; Ссылка.Сумма документа; Ссылка.Проведен; 
Отбор: Ссылка.Дата Больше или равно ""01.12.2013 0:00:00"" И Ссылка.Дата Меньше ""01.02.2014 0:00:00""",,,,,,,,,,,
,,,,,,,,,,,
Шапка,,,,,,,,,,,
Ссылка.Магазин,,,,,,,,,,,
Ссылка,,,,,,Шапка,,,,,
,,,,,,Ссылка.Дата,Ссылка.Номер,Ссылка.Контрагент,Ссылка.Сумма включает НДС,Ссылка.Сумма документа,Ссылка.Проведен
123,,,,,,,,,,,
"Номенклатура, Номенклатура.Код",Количество,Ставка НДС,Сумма НДС,Цена,Сумма,,,,,,
Авиаконструкторов 2,,,,,,,,,,,
"Виски ""Джек Дэниел Теннесси виски  П/У 0,7 40%, МЕ000000193",3.000,18%,635.39,"1,388.45","4,165.35",,,,,,
"Виски Вильям Лоусонс 40% 0.5л., Ц0000000166",15.000,18%,"1,125.67",491.96,"7,379.40",,,,,,
"Виски Вильям Лоусонс 13 лет  40% 0.75л., ЕС000000459",5.000,18%,982.30,"1,287.90","6,439.50",,,,,,
"Настойка горькая Бульбашъ мед/перец 40% 0.2л., РТ000000143",5.000,18%,81.61,107.00,535.00,,,,,,
"Виски Dewars Белая Этикетка П/У 40% 0.75л, ЕС000000408",1.000,18%,179.05,"1,173.74","1,173.74",,,,,,
"Ром Бакарди Супериор п/у  40% 0.75л , МЕ000000412",1.000,18%,126.47,829.06,829.06,,,,,,
Поступление товаров МЕ000000341 от 27.12.2013 16:39:44,,,,,,27.12.2013 16:39:44,МЕ000000341,"ЗАО ""НЕСКО Санкт -Петербург""",Да,"19,928.00",Да
"Коньяк Хеннесси  ВС  П/У  0.5л 40%, ЕС000000467",3.000,18%,826.75,"1,806.60","5,419.80",,,,,,
"Коньяк Хеннесси ВСОП 40% 0,5, Ц0000000556",2.000,18%,788.74,"2,585.33","5,170.66",,,,,,
"Коньяк Хеннесси X.О 40%  п/у 0,35л., ЕС000000645",1.000,18%,852.64,"5,589.52","5,589.52",,,,,,
"Коньяк Хеннесси ВСОП п/у 40% 0,35л., МЕ000000044",2.000,18%,571.73,"1,874.01","3,748.02",,,,,,
Поступление товаров МЕ000000343 от 27.12.2013 17:10:26,,,,,,27.12.2013 17:10:26,МЕ000000343,"ООО ""ЕВРО-АРТ""",Да,"40,597.71",Да
"Вино Шато Фон Боннет кр.сух.13% 0.75л., МЕ000000052",6.000,18%,269.84,294.82,"1,768.92",,,,,,
"Коньяк Гордый Севастополь 40% 0.1л, Ц0000001278",20.000,18%,229.45,75.21,"1,504.20",,,,,,
"Вино Агнус Крианза кр.сух.14% 0,75л., РТ000000132",5.000,18%,437.99,574.26,"2,871.30",,,,,,
"Вино Романдиола Санджовезе ди Романья Супериоре Ризерва кр.сух.13% 0.75л., Ц0000000113",3.000,18%,120.04,262.31,786.93,,,,,,
"Винный напиток на коньяке Рябина 20% 0,5л., ЕС000000536",6.000,18%,91.53,100.00,600.00,,,,,,
"Настойка горькая Петроградская водочка айва 38% 0,5л., МЕ000000137",5.000,18%,120.39,157.85,789.25,,,,,,
"Коньяк Российский Бержерак 4-х лет. 0,7  40%, Ц0000001946",8.000,18%,786.09,644.16,"5,153.28",,,,,,
"Коньяк Гордый Севастополь 40% 0,25л., Ц0000000297",20.000,18%,491.16,160.99,"3,219.80",,,,,,
"Коньяк Российский Бержерак 3-х лет. 0,25 40%, Ц0000001944",8.000,18%,245.65,201.30,"1,610.40",,,,,,
"Вино Салина Россо Сицилия  кр.сух. 13,5% 0,75л., МЕ000000159",6.000,18%,399.61,436.61,"2,619.66",,,,,,
"Вино Шевалье Дю Лак кр.сух. 12% 0,75л., МЕ000000022",6.000,18%,132.21,144.45,866.70,,,,,,
"Водка Корела 40% 0.25л., Ц0000000944",20.000,18%,288.79,94.66,"1,893.20",,,,,,
"Шампанское Советское бел. брют 10,5-12,5% 0.75л., РТ000000064",10.000,18%,165.45,108.46,"1,084.60",,,,,,
"Шампанское Абрау-Дюрсо бел.п/сл. 10,5-13% 0,75л., ЕС000000275",5.000,18%,175.32,229.87,"1,149.35",,,,,,
"Водка Белуга 40% 0.5л., Ц0000000985",6.000,18%,533.59,583.00,"3,498.00",,,,,,
"Вино Шевалье Дю Лак бел.сух.11,5% 0,75л., МЕ000000024",2.000,18%,45.26,148.36,296.72,,,,,,
"Вино Эспада Негра бел.сух.11% 0.75л., Ц0000001234",6.000,18%,105.19,114.93,689.58,,,,,,
"Шампанское Советское бел.п/сух.10,5-12,5% 0.75л., РТ000000063",12.000,18%,198.54,108.46,"1,301.52",,,,,,
"Вино Шато Пине Ля Усе АОС кр. сух.  алк 13% 0.75л , Ц0000000097",7.000,18%,230.99,216.32,"1,514.24",,,,,,
"Водка Беленькая 40% 0.5л., Ц0000001002",10.000,18%,268.47,176.00,"1,760.00",,,,,,
"Коньяк Кавказ 40% 0.1л, Ц0000001288",25.000,18%,303.71,79.64,"1,991.00",,,,,,
"Вино Эдер Крианза кр.сух.0.75 13.5%, Ц0000002107",6.000,18%,300.34,328.15,"1,968.90",,,,,,
"Настойка Зубровка 40% 0.5л., Ц0000000314",4.000,18%,117.46,192.50,770.00,,,,,,
"Вино Шевалье Дю Лак кр.п/сл. 12% 0,75л., МЕ000000023",6.000,18%,135.79,148.36,890.16,,,,,,
Поступление товаров МЕ000000344 от 30.12.2013 12:58:39,,,,,,30.12.2013 12:58:39,МЕ000000344,"ООО""ТД Каскад""",Да,"20,021.90",Да
"Вино Брояница кр.п/сл. 11% 0,75л., ЕС000000425",6.000,18%,169.32,185.00,"1,110.00",,,,,,
"Вино игристое Фламинго  роз.п/сл. 10% 0,75л., ЕС000000426",6.000,18%,425.96,465.40,"2,792.40",,,,,,
"Вино Драй Вайн бел.сух. 11% 1л., ЕС000000418",6.000,18%,181.22,198.00,"1,188.00",,,,,,
"Вино Драй Вайн кр..сух. 12% 1л., ЕС000000419",6.000,18%,181.22,198.00,"1,188.00",,,,,,
"Чача Абхазская Ачара 45% 0,5л., ЕС000000428",5.000,18%,427.35,560.30,"2,801.50",,,,,,
"Виски Грантс 40% 0,2л., Ц0000001190",20.000,18%,973.53,319.10,"6,382.00",,,,,,
"Водка Беленькая 40% 0,25л., Ц0000001256",15.000,18%,265.42,116.00,"1,740.00",,,,,,
"Вино Апсны  кр.п/сл. 10% 0,75л., ЕС000000421",10.000,18%,430.17,282.00,"2,820.00",,,,,,
Поступление товаров МЕ000000345 от 30.12.2013 13:06:28,,,,,,30.12.2013 13:06:28,МЕ000000345,"ООО КОМПАНИЯ ""СИМПЛ-СПБ""",Да,"7,488.48",Да
"Вино игристое Канти Асти бел.сл.7% 0,75л., АВ000000389",6.000,18%,349.92,382.32,"2,293.92",,,,,,
"Вино игристое Ламбруско дель`Эмилия Россо Подери Альти кр.п/сл.7,5% 0,75л., АВ000000387",6.000,18%,212.34,232.00,"1,392.00",,,,,,
"Вино игристое Ламбруско дель`Эмилия Подери Альти бел.п/сл.7,5% 0,75л., АВ000000388",6.000,18%,212.34,232.00,"1,392.00",,,,,,
"Вино игристое Канти Просекко бел.сух.11% 0,75л., АВ000000390",6.000,18%,367.71,401.76,"2,410.56",,,,,,
Поступление товаров МЕ000000346 от 30.12.2013 13:57:10,,,,,,30.12.2013 13:57:10,МЕ000000346,"ЗАО ""ТК ""МЕГАПОЛИС""",Да,"25,485.46",Да
"Презервативы Contex №3 Classic, Ц0000001131",2.000,10%,10.20,56.08,112.16,,,,,,
"Презервативы Сontex c точками, Ц0000001856",2.000,10%,10.20,56.08,112.16,,,,,,
"Сигареты L&M blue, Ц0000000133",10.000,18%,62.89,41.23,412.29,,,,,,
"Сигареты Glamour lilac, Ц0000000173",10.000,18%,69.55,45.60,455.95,,,,,,
"Сигареты Winston XS micro black, Ц0000000463",10.000,18%,90.86,59.57,595.66,,,,,,
"Сигареты Winston XStyle  LSS silver, Ц0000000275",10.000,18%,77.56,50.85,508.46,,,,,,
"Сигареты Chesterfield red, Ц0000002111",10.000,18%,73.93,48.46,484.63,,,,,,
"Сигареты Glamour azure, Ц0000002108",10.000,18%,69.55,45.60,455.95,,,,,,
"Сигареты Союз Apollo A-18, Ц0000000191",10.000,18%,51.07,33.48,334.77,,,,,,
"Сигареты Parlament agua blue, Ц0000002060",20.000,18%,231.16,75.77,"1,515.36",,,,,,
"Сигареты Sobranie Superslims pink, МЕ000000072",10.000,18%,113.92,74.68,746.82,,,,,,
"Сигареты Winston XStyle LSS blue, АВ000000136",10.000,18%,77.56,50.85,508.46,,,,,,
"Сигареты Winston blue, Ц0000002058",30.000,18%,256.28,56.00,"1,680.08",,,,,,
"Сигареты Winston red, Ц0000002109",10.000,18%,72.23,47.35,473.53,,,,,,
"Сигареты Петр 1 баланс, Ц0000000249",10.000,18%,57.53,37.71,377.13,,,,,,
"Сигареты Петр 1 эталон , Ц0000002117",10.000,18%,57.53,37.71,377.13,,,,,,
"Сигареты Marlboro , Ц0000002121",10.000,18%,99.45,65.20,651.95,,,,,,
"Презервативы Contex ребристые, Ц0000001855",2.000,10%,10.20,56.08,112.16,,,,,,
"Сигареты L&M red, Ц0000000184",10.000,18%,62.89,41.23,412.29,,,,,,
"Сигареты Союз Apollo C-19, Ц0000000188",10.000,18%,51.07,33.48,334.77,,,,,,
"Сигареты Parlament silver blue, Ц0000002059",20.000,18%,231.16,75.77,"1,515.36",,,,,,
"Сигареты Sobranie Gold, МЕ000000074",10.000,18%,113.92,74.68,746.82,,,,,,
"Сигареты Camel white, Ц0000001650",10.000,18%,89.62,58.75,587.52,,,,,,
"Сигареты Marlboro Fillter plus, Ц0000000189",10.000,18%,99.45,65.20,651.95,,,,,,
"Сигареты Marlboro Lights, Ц0000002122",20.000,18%,198.90,65.20,"1,303.90",,,,,,
"Сигареты Parlament night blue, Ц0000002113",20.000,18%,231.16,75.77,"1,515.36",,,,,,
"Сигареты Sobranie Blue, МЕ000000073",10.000,18%,113.92,74.68,746.82,,,,,,
"Сигареты Glamour amber, Ц0000000462",10.000,18%,69.55,45.60,455.95,,,,,,
"Сигареты Winston super slim light, Ц0000000131",20.000,18%,144.47,47.35,947.07,,,,,,
"Сигареты Sobranie Black, ЕС000000495",10.000,18%,108.16,70.91,709.06,,,,,,
"Сигареты Chesterfield blue, Ц0000001312",10.000,18%,73.93,48.46,484.63,,,,,,
"Сигареты Оптима red , Ц0000000178",10.000,18%,49.73,32.60,326.03,,,,,,
"Сигареты Winston super slim silver, Ц0000001648",20.000,18%,144.47,47.35,947.07,,,,,,
"Сигареты Оптима gold, Ц0000000274",10.000,18%,49.73,32.60,326.03,,,,,,
"Сигареты Camel black, Ц0000001849",20.000,18%,179.24,58.75,"1,175.04",,,,,,
"Сигареты Winston XS micro silver, Ц0000000461",10.000,18%,77.58,50.86,508.58,,,,,,
"Сигареты Camel blue, Ц0000001313",10.000,18%,84.26,55.24,552.36,,,,,,
"Сигареты Winston silver, Ц0000000264",20.000,18%,144.47,47.35,947.07,,,,,,
"Сигареты Петр 1, Ц0000000116",10.000,18%,57.53,37.71,377.13,,,,,,
Поступление товаров МЕ000000347 от 30.12.2013 14:44:42,,,,,,30.12.2013 14:44:42,МЕ000000347,"ООО""ТД""Русьимпорт-Нева""",Да,"4,982.51",Да
"Коньяк Амирани 5 лет 40% 0,5л., АВ000000391",3.000,18%,233.77,510.83,"1,532.50",,,,,,
"Текила Ацтека Сильвер 38% 0,75л., АВ000000328",6.000,18%,526.27,575.00,"3,450.01",,,,,,
Поступление товаров МЕ000000348 от 30.12.2013 14:53:47,,,,,,30.12.2013 14:53:47,МЕ000000348,"ООО""ТД""Русьимпорт-Нева""",Да,"2,163.51",Да
"Вино игристое Просекко Эрфо Брют Сартори бел.брют 11% 0,75л., АВ000000392",6.000,18%,330.03,360.59,"2,163.51",,,,,,
Поступление товаров МЕ000000349 от 30.12.2013 17:15:55,,,,,,30.12.2013 17:15:55,МЕ000000349,"ООО""Тамерлан""",Да,"6,158.00",Да
"Желтый полосатик сушеный Джентри 36г, МЕ000000312",5.000,10%,16.82,37.00,185.00,,,,,,
"Рыба вялен. филе Трески Джентри 45г, МЕ000000310",10.000,10%,55.45,61.00,610.00,,,,,,
"Кольца кальмара Джентри 36 г., МЕ000000317",5.000,10%,23.18,51.00,255.00,,,,,,
"Сыр копчено-вяленый Джентри 36 г., МЕ000000308",15.000,10%,57.27,42.00,630.00,,,,,,
"Кольца кальмара Джентри 90 г., МЕ000000318",10.000,10%,102.91,113.20,"1,132.00",,,,,,
"Сыр копчено-вяленый Джентри 70г., МЕ000000309",15.000,10%,95.45,70.00,"1,050.00",,,,,,
"Анчоус сушеный Джентри 36г., МЕ000000314",4.000,10%,12.36,34.00,136.00,,,,,,
"Кальмар сушеный  стружка Джентри 36г, МЕ000000315",5.000,10%,20.23,44.50,222.50,,,,,,
"Желтый полосатик сушеный Джентри 90г, МЕ000000313",5.000,10%,41.82,92.00,460.00,,,,,,
"Кальмар сушеный  стружка Джентри 90г, МЕ000000316",10.000,10%,82.27,90.50,905.00,,,,,,
"Рыба вялен. филе Трески Джентри 90г, МЕ000000311",5.000,10%,52.05,114.50,572.50,,,,,,
Поступление товаров МЕ000000350 от 31.12.2013 12:06:44,,,,,,31.12.2013 12:06:44,МЕ000000350,"ООО ""ТК Балтика""",Да,972.72,Да
"Коньяк пятилетний Командирский 0,5л фляга 40%, МЕ000000272",2.000,18%,105.55,345.96,691.92,,,,,,
"Напиток сл/алк.Бражка от дяди Фёдора 6% 1,5л., АВ000000285",6.000,18%,42.83,46.80,280.80,,,,,,
Поступление товаров МЕ000000351 от 31.12.2013 12:29:37,,,,,,31.12.2013 12:29:37,МЕ000000351,"ЗАО ""НЕСКО Санкт -Петербург""",Да,"9,073.06",Да
"Ром Бакарди Супериор в п/у+ложка+насад на бут+стак.40% 0,75л., Ц0000001933",4.000,18%,505.87,829.06,"3,316.24",,,,,,
"Вино Монтефьоре Россо  кр.п/сух. 11,5% 0,75л., ЕС000000574",6.000,18%,201.36,220.00,"1,320.00",,,,,,
"Ром Олд Ник золотой 37,5% 0,7л., МЕ000000295",6.000,18%,502.47,549.00,"3,294.00",,,,,,
"Виски Вильям Лоусонс 40% 0.2л., Ц0000000169",6.000,18%,174.33,190.47,"1,142.82",,,,,,
Поступление товаров МЕ000000352 от 31.12.2013 13:06:02,,,,,,31.12.2013 13:06:02,МЕ000000352,"ЗАО ""ТК ""МЕГАПОЛИС""",Да,"16,142.35",Да
"Сигареты Winston super slim light, Ц0000000131",20.000,18%,144.47,47.35,947.07,,,,,,
"Сигареты Chesterfield blue, Ц0000001312",20.000,18%,147.85,48.46,969.25,,,,,,
"Сигареты LD violet, ЕС000000499",10.000,18%,54.85,35.96,359.55,,,,,,
"Сигареты Camel blue метал. коробка, МЕ000000261",5.000,18%,44.79,58.73,293.64,,,,,,
"Сигареты Parlament agua blue, Ц0000002060",20.000,18%,231.16,75.77,"1,515.36",,,,,,
"Сигареты LD lounge, МЕ000000262",10.000,18%,60.19,39.46,394.59,,,,,,
"Сигареты Marlboro Lights, Ц0000002122",30.000,18%,298.35,65.20,"1,955.85",,,,,,
"Сигареты L&M blue, Ц0000000133",10.000,18%,62.89,41.23,412.29,,,,,,
"Сигареты Glamour lilac, Ц0000000173",10.000,18%,69.55,45.60,455.95,,,,,,
"Сигареты Parlament silver blue, Ц0000002059",20.000,18%,231.16,75.77,"1,515.36",,,,,,
"Сигареты L&M red, Ц0000000184",10.000,18%,62.89,41.23,412.29,,,,,,
"Сигареты Marlboro Fillter plus, Ц0000000189",10.000,18%,99.45,65.20,651.95,,,,,,
"Сигареты Winston blue, Ц0000002058",50.000,18%,361.17,47.35,"2,367.67",,,,,,
"Сигареты Glamour azure, Ц0000002108",10.000,18%,69.55,45.60,455.95,,,,,,
"Сигареты LD pink, Ц0000000220",10.000,18%,54.85,35.96,359.55,,,,,,
"Сигареты Parlament night blue, Ц0000002113",20.000,18%,231.16,75.77,"1,515.36",,,,,,
"Сигареты Glamour amber, Ц0000000462",10.000,18%,69.55,45.60,455.95,,,,,,
"Сигареты Camel blue, Ц0000001313",20.000,18%,168.52,55.24,"1,104.72",,,,,,
Поступление товаров МЕ000000353 от 31.12.2013 13:24:19,,,,,,31.12.2013 13:24:19,МЕ000000353,"ООО ""Лудинг-СПб""",Да,"31,188.00",Да
"Коньяк НОЙ Классик 7 летний п/у 40% 0,5 л., ЕС000000509",5.000,18%,749.75,983.00,"4,915.00",,,,,,
"Виски Мак Айвор шотландский купаж. виски 3 г. 40% 0.5л, МЕ000000198",3.000,18%,244.37,534.00,"1,602.00",,,,,,
"Вино Акура Красная со вкусом сливы 8,5% 0,75л., МЕ000000119",8.000,18%,244.07,200.00,"1,600.00",,,,,,
"Коньяк НОЙ Араспел пятилетний  40% 0,5 л., МЕ000000180",6.000,18%,604.07,660.00,"3,960.00",,,,,,
"Коньяк НОЙ Араспел  трехлетний  40% 0,5 л., МЕ000000179",8.000,18%,658.98,540.00,"4,320.00",,,,,,
"Вино Ликерное красное Порто Алегре Тони 19% 0,75 л., ЕС000000521",2.000,18%,205.02,672.00,"1,344.00",,,,,,
"Коньяк НОЙ Араспел  трехлетний  40% 0,05 л., МЕ000000165",3.000,18%,50.80,111.00,333.00,,,,,,
"Винный напиток Глинтвейн из Вишни 8,5% 1л., АВ000000353",6.000,18%,280.07,306.00,"1,836.00",,,,,,
"Коньяк НОЙ Араспел  пятилетний  40% 0,35 л., МЕ000000177",6.000,18%,469.53,513.00,"3,078.00",,,,,,
"Коньяк НОЙ Араспел  трехлетний  40% 0,35 л., МЕ000000178",5.000,18%,319.58,419.00,"2,095.00",,,,,,
"Коньяк НОЙ Араспел 5 летний п/у 40% 0,5 л., ЕС000000508",3.000,18%,342.76,749.00,"2,247.00",,,,,,
"Ром Барсело Аньехо п/у+ стакан 37,5% 0,7л., ЕС000000520",2.000,18%,304.78,999.00,"1,998.00",,,,,,
"Коньяк НОЙ Араспел 3-х летний п/у 40% 0,5 л., ЕС000000507",3.000,18%,283.73,620.00,"1,860.00",,,,,,
Поступление товаров МЕ000000001 от 03.01.2014 17:15:57,,,,,,03.01.2014 17:15:57,МЕ000000001,"ООО ""ПепсиКо Холдингс""",Да,"6,388.46",Да
"Лимонад Пепси 2,25л, РТ000000258",18.000,18%,141.22,51.43,925.75,,,,,,
"Чай Липтон лимон 1,75л., Ц0000001691",6.000,18%,55.75,60.91,365.47,,,,,,
"Лимонад Пепси 1,75л., ЕС000000395",12.000,18%,79.86,43.63,523.54,,,,,,
"Лимонад Пепси 1,25л., Ц0000001686",36.000,18%,211.28,38.47,"1,385.06",,,,,,
"Чай Липтон лимон 0,6л., Ц0000001683",12.000,18%,72.50,39.61,475.28,,,,,,
"Лимонад Пепси 0,6л., Ц0000001678",24.000,18%,113.82,31.09,746.18,,,,,,
"Энергетические напитки Адреналин Раш ж/б 0,5л., Ц0000001675",12.000,18%,133.03,72.67,872.09,,,,,,
"Лимонад Пепси ж/б 0,33л., Ц0000001671",24.000,18%,75.61,20.65,495.67,,,,,,
"Энергетические напитки Адреналин Раш ж/б 0,25л., Ц0000001839",12.000,18%,91.44,49.95,599.42,,,,,,
Поступление товаров МЕ000000002 от 05.01.2014 12:00:00,,,,,,05.01.2014 12:00:00,МЕ000000002,"ООО ""ЕВРО-АРТ""",Да,"6,404.79",Да
"Вино игристое Ламбруско Виа Мирелла кр.сл. 7,5% 0,75л, Ц0000000368",12.000,18%,325.30,177.71,"2,132.52",,,,,,
"Шампанское Абрау-Дюрсо бел.п/сл. 10,5-12,5% 0,75л., МЕ000000181",10.000,18%,301.35,197.55,"1,975.50",,,,,,
"Пиво Дуб и Обруч бочковое  1,0л 4.9%, МЕ000000013",6.000,18%,41.94,45.82,274.92,,,,,,
"Пиво Юзберг Мюнхенское свет.4,8% 0,5л., РТ000000144",16.000,18%,102.73,42.09,673.44,,,,,,
"Пиво Юзберг Пшеничное нефильт.свет.4,9% 0,5л., РТ000000145",15.000,18%,106.42,46.51,697.65,,,,,,
"Шампанское Советское бел. брют 10,5-12,5% 0.75л., РТ000000064",6.000,18%,99.27,108.46,650.76,,,,,,
Поступление товаров МЕ000000003 от 10.01.2014 11:45:32,,,,,,10.01.2014 11:45:32,МЕ000000003,"ЗАО ""НЕСКО Санкт -Петербург""",Да,"17,117.95",Да
"Вино игристое Мартини Просекко бел.сух. 11.5% 0.75л., Ц0000000373",2.000,18%,180.23,590.76,"1,181.52",,,,,,
"Вино Монтефьоре Бьянко  бел.п/сух. 11% 0,75л., ЕС000000575",4.000,18%,134.24,220.00,880.00,,,,,,
"Виски ""Джек Дэниел Теннесси виски  П/У 0,7 40%, МЕ000000193",3.000,18%,686.69,"1,500.55","4,501.65",,,,,,
"Водка Грей Гуз  40% 0,5л., МЕ000000384",3.000,18%,451.58,986.78,"2,960.34",,,,,,
"Водка особая Бульбашъ Премиум 40% 0,5л., Ц0000000833",6.000,18%,209.59,229.00,"1,374.00",,,,,,
"Виски Джемесон 40% 0.5л., Ц0000000010",2.000,18%,285.59,936.10,"1,872.20",,,,,,
"Ром Бакарди Оакхарт 35% 0,7л., Ц0000000312",1.000,18%,158.00,"1,035.80","1,035.80",,,,,,
"Настойка горькая Бульбашъ мед/перец 40% 0.5л., РТ000000269",3.000,18%,104.80,229.00,687.00,,,,,,
"Виски William Lawsons 40% 0.35л, Ц0000000168",8.000,18%,400.49,328.18,"2,625.44",,,,,,
Поступление товаров МЕ000000004 от 10.01.2014 11:54:01,,,,,,10.01.2014 11:54:01,МЕ000000004,"ООО ""Премиум-Логистика""",Да,"3,534.04",Да
"Пивной напиток Велкопоповицкий Козел темн. 3,2% 0,5л., РТ000000291",20.000,18%,139.82,45.83,916.60,,,,,,
"Пиво Амбер Вайс пшен.свет.нефильт. 5,3% 0,45л., РТ000000306",20.000,18%,154.83,50.75,"1,015.00",,,,,,
"Пиво Голд Майн Бир Живое  Премиум 4,6% 1,5л., ЕС000000591",6.000,18%,71.20,77.79,466.74,,,,,,
"Пиво Цвай Майстер Венское свет.3,9% 0,5л., РТ000000312",20.000,18%,106.72,34.98,699.60,,,,,,
"Пивной напиток Амстердам Навигатор 7% 0,5л., РТ000000310",10.000,18%,66.52,43.61,436.10,,,,,,
Поступление товаров МЕ000000005 от 10.01.2014 17:43:47,,,,,,10.01.2014 17:43:47,МЕ000000005,"ООО ""ЕВРО-АРТ""",Да,"2,419.79",Да
"Винный напиток Де Бюсси с аром.муската 7% 0,75л., МЕ000000334",3.000,18%,52.78,115.33,345.99,,,,,,
"Пиво Юзберг Келлер светлое нефильтрованное 4,4% 0,5л., МЕ000000223",20.000,18%,128.41,42.09,841.80,,,,,,
"Коньяк Московский 4* 40% 0.5л, Ц0000000290",4.000,18%,187.93,308.00,"1,232.00",,,,,,
Поступление товаров МЕ000000006 от 10.01.2014 18:15:19,,,,,,10.01.2014 18:15:19,МЕ000000006,"ООО ""ТД Минерал""",Да,"2,157.28",Да
"Вода мин.""Рычал-Су"" газ. бут. 0,5л., ЕС000000413",12.000,18%,49.11,26.83,321.96,,,,,,
"Вода мин.Боржоми 0,75л., ЕС000000381",12.000,18%,110.14,60.17,722.04,,,,,,
"Вода мин.Новотерская Целебная газ.1,5л., ЕС000000377",6.000,18%,27.93,30.52,183.12,,,,,,
"Вода Ессентуки № 4 К.З. 0,5л, МЕ000000413",20.000,18%,62.57,20.51,410.20,,,,,,
"Вода Шишкин Лес н/газ.0,4л., ЕС000000383",24.000,18%,56.09,15.32,367.68,,,,,,
"Вода Шишкин Лес н/газ.1,75л., МЕ000000249",6.000,18%,23.23,25.38,152.28,,,,,,
Поступление товаров МЕ000000007 от 13.01.2014 15:26:42,,,,,,13.01.2014 15:26:42,МЕ000000007,"ООО ""Сигарный Дом Фортуна""",Да,"4,659.33",Да
"Сигариллы Cafe Creme Filter Vanilla Honeyswirl, ЕС000000605",2.000,18%,42.44,139.10,278.20,,,,,,
"Сигариллы Hav-A-Tampa Chocolate, ЕС000000595",2.000,18%,33.62,110.20,220.40,,,,,,
"Сигариллы Al Capone Bourbon vanilla, ЕС000000619",2.000,18%,17.30,56.70,113.40,,,,,,
"Сигариллы Al Capone Sweet Cognac, ЕС000000620",2.000,18%,17.30,56.70,113.40,,,,,,
"Сигариллы Cafe Creme, РТ000000319",1.000,18%,18.28,119.81,119.81,,,,,,
"Сигары Guantanamera Cristal, ЕС000000609",5.000,18%,127.30,166.90,834.50,,,,,,
"Сигариллы Handelsgold Classic Tip, ЕС000000615",1.000,18%,10.25,67.20,67.20,,,,,,
"Сигариллы Slims, ЕС000000607",2.000,18%,26.79,87.81,175.61,,,,,,
"Сигариллы Moods, ЕС000000622",1.000,18%,26.60,174.40,174.40,,,,,,
"Сигариллы Cafe Creme Filter Espresso Rumtwist, ЕС000000606",3.000,18%,63.66,139.10,417.30,,,,,,
"Сигариллы Handelsgold Vanilla Cigarillos, РТ000000317",4.000,18%,28.13,46.10,184.41,,,,,,
"Сигариллы Handelsgold Vanilla WoodTip, ЕС000000618",2.000,18%,25.14,82.40,164.80,,,,,,
"Сигариллы Handelsgold Chocolate WoodTip, ЕС000000617",2.000,18%,25.14,82.40,164.80,,,,,,
"Зажигалка Zenga Mega  jet Russia Eagle, МЕ000000414",12.000,18%,79.98,43.70,524.34,,,,,,
"Сигариллы Cafe Creme Filter Tip Arome, ЕС000000602",1.000,18%,21.22,139.10,139.10,,,,,,
"Зажигалка Zenga Mega  jet Russia, МЕ000000401",12.000,18%,79.98,43.70,524.34,,,,,,
"Сигариллы Cafe Creme Noir, ЕС000000600",1.000,18%,18.28,119.81,119.81,,,,,,
"Сигариллы Cafe Creme Filter Tip, ЕС000000601",1.000,18%,21.22,139.10,139.10,,,,,,
"Сигариллы Handelsgold Cherry Cigarillos, РТ000000318",4.000,18%,28.13,46.10,184.41,,,,,,
Поступление товаров МЕ000000008 от 14.01.2014 11:37:46,,,,,,14.01.2014 11:37:46,МЕ000000008,"ООО ""Монблан Премиум""",Да,"12,356.22",Да
"Пиво Кайзердом Дарк Лагер темн.ж/б 1,0 4,7%, РТ000000234",3.000,18%,98.33,214.86,644.58,,,,,,
"Сидр Джон Кепплерс Премиум яблоч.ж/б 6% 0,5л., АВ000000122",12.000,18%,132.69,72.49,869.88,,,,,,
"Сидр Кингстон Пресс 0,66 5,3%, РТ000000252",12.000,18%,267.88,146.34,"1,756.08",,,,,,
"Напиток б/алк.Карамальц Фреш Гранат ж/б 0,33л., АВ000000035",6.000,18%,38.11,41.64,249.84,,,,,,
"Пивной напиток Белжиан Фрамбо малина свет.0,33 3,5%, РТ000000250",6.000,18%,120.64,131.81,790.86,,,,,,
"Пиво Айхбаум Пилснер свет.4,8% ж/б 0,5л., АВ000000032",12.000,18%,142.27,77.72,932.64,,,,,,
"Пиво Богемия Регент Премиум свет.0,5 5%, РТ000000240",5.000,18%,64.75,84.90,424.50,,,,,,
"Пиво Циндао свет.  4,7% ж/б  0,5л., ЕС000000022",12.000,18%,141.85,77.49,929.88,,,,,,
"Пиво Богемия Регент Премиум Дарк темн.0,5 4,4%, РТ000000241",10.000,18%,129.51,84.90,849.00,,,,,,
"Напиток б/алк.Карамальц Классик 0,33л., АВ000000034",12.000,18%,86.78,47.41,568.92,,,,,,
"Пивной напиток Бланш де Брюссель 0,75 4,5%, РТ000000246",3.000,18%,112.39,245.60,736.80,,,,,,
"Пиво Герштель Безалкогольное свет.0,33л., АВ000000030",6.000,18%,50.33,54.99,329.94,,,,,,
