Поступление товаров,,,,,,,,,,
"Группировки строк: Ссылка.Магазин; Ссылка; 
Дополнительные поля: Номенклатура; Характеристика номенклатуры; Номенклатура.Код; Количество; Ставка НДС; Сумма НДС; Цена; Сумма; Ссылка.Магазин; Ссылка.Дата; Ссылка.Номер; Ссылка.Контрагент; Ссылка.Сумма документа; Ссылка.Проведен; 
Отбор: Ссылка.Дата Больше или равно ""21.06.2013 0:00:00"" И Ссылка.Дата Меньше или равно ""30.10.2013 23:50:00""",,,,,,,,,,
,,,,,,,,,,
Ссылка,,,,,Шапка,,,,,
,,,,,Ссылка.Магазин,,,,,
"Номенклатура, Код",Характеристика номенклатуры,Количество,Цена,Сумма,Шапка,,,,,
,,,,,Ссылка.Магазин,Ссылка.Дата,Ссылка.Номер,Ссылка.Контрагент,Ссылка.Сумма документа,Ссылка.Проведен
,,,,,Магазин Галерея,,,,,
"Платье , ЦБ000003223",,1.000,"2,900.00","2,900.00",,,,,,
Поступление товаров ЦБ000000110 от 30.07.2013 14:37:12,,,,,ТК Невский 104,30.07.2013 14:37:12,ЦБ000000110,AMN,"146,600.00",Да
"Брюки Rinascimento 57442, ЦБ000003985",,7.000,"3,500.00","24,500.00",,,,,,
"Брюки Rinascimento 56990, ЦБ000003986",,4.000,"2,800.00","11,200.00",,,,,,
"Брюки Rinascimento 57136, ЦБ000003987",,4.000,"2,800.00","11,200.00",,,,,,
"Платье Rinascimento 56859, ЦБ000003988",,3.000,"3,300.00","9,900.00",,,,,,
"Пиджак Rinascimento 57312, ЦБ000003989",,2.000,"2,700.00","5,400.00",,,,,,
"Платье Rinascimento 57352, ЦБ000003990",,2.000,"3,700.00","7,400.00",,,,,,
"Платье Rinascimento 57421, ЦБ000003991",,2.000,"3,700.00","7,400.00",,,,,,
"Платье Rinascimento 57419, ЦБ000003992",,2.000,"3,700.00","7,400.00",,,,,,
"Платье Rinascimento 57023, ЦБ000003993",,2.000,"3,100.00","6,200.00",,,,,,
"Платье Rinascimento 56919, ЦБ000003994",,2.000,"3,400.00","6,800.00",,,,,,
"Платье Rinascimento 57025, ЦБ000003995",,2.000,"3,500.00","7,000.00",,,,,,
"Кофта Rinascimento 06297, ЦБ000003996",,6.000,"3,300.00","19,800.00",,,,,,
"Кофта Rinascimento 06348, ЦБ000003997",,8.000,"2,800.00","22,400.00",,,,,,
Поступление товаров ЦБ000000120 от 05.08.2013 13:29:48,,,,,ТК Невский 104,05.08.2013 13:29:48,ЦБ000000120,AMN,"113,000.00",Да
"Брюки AMN 4020 DNM1, ЦБ000004043",,5.000,"3,300.00","16,500.00",,,,,,
"Джинсы  AMN 4070 DNM, ЦБ000004045",,5.000,"3,300.00","16,500.00",,,,,,
"Джинсы AMN 2006 DNM, ЦБ000004046",,5.000,"4,000.00","20,000.00",,,,,,
"Костюм Just Rich, ЦБ000003253",,12.000,"5,000.00","60,000.00",,,,,,
Поступление товаров ЦБ000000126 от 06.08.2013 14:58:24,,,,,ТК Невский 104,06.08.2013 14:58:24,ЦБ000000126,AMN,"271,400.00",Да
"Платье Anna Kape, ЦБ000003322",,3.000,"3,200.00","9,600.00",,,,,,
"Платье Victoria B. 3245, ЦБ000004047",,6.000,"2,900.00","17,400.00",,,,,,
"Платье DG 39, ЦБ000003794",,6.000,"6,000.00","36,000.00",,,,,,
"Брюки Rinascimento 58142, ЦБ000004048",,9.000,"2,800.00","25,200.00",,,,,,
"Брюки Rinascimento 57006, ЦБ000004049",,6.000,"2,900.00","17,400.00",,,,,,
"Пиджак Rinascimento 57073, ЦБ000004051",,2.000,"5,000.00","10,000.00",,,,,,
"Брюки Rinascimento 56990, ЦБ000003986",,6.000,"2,800.00","16,800.00",,,,,,
"Платье Rinascimento 57270, ЦБ000004053",,3.000,"3,700.00","11,100.00",,,,,,
"Туника Northland 7029, ЦБ000004055",,6.000,"2,800.00","16,800.00",,,,,,
"Пиджак Imperial JN62, ЦБ000004056",,6.000,"3,300.00","19,800.00",,,,,,
"Платье Imperial AHP6, ЦБ000004057",,3.000,"2,900.00","8,700.00",,,,,,
"Юбка Imperial JS97, ЦБ000004058",,4.000,"2,200.00","8,800.00",,,,,,
"Пальто Rinascimento 57598, ЦБ000004059",,2.000,"5,500.00","11,000.00",,,,,,
"Пальто Rinascimento 57185, ЦБ000004060",,4.000,"5,500.00","22,000.00",,,,,,
"Пальто Rinascimento 57340, ЦБ000004061",,6.000,"6,800.00","40,800.00",,,,,,
Поступление товаров ЦБ000000144 от 12.08.2013 12:49:08,,,,,ТК Невский 104,12.08.2013 12:49:08,ЦБ000000144,AMN,"1,500.00",Да
"Платье Bovona, ЦБ000000493",,3.000,500.00,"1,500.00",,,,,,
Поступление товаров ЦБ000000155 от 14.08.2013 11:12:22,,,,,ТК Невский 104,14.08.2013 11:12:22,ЦБ000000155,AMN,"85,100.00",Да
"Кардиган Mahardia, ЦБ000003074",,23.000,"3,700.00","85,100.00",,,,,,
Поступление товаров ЦБ000000157 от 15.08.2013 9:47:25,,,,,ТК Невский 104,15.08.2013 9:47:25,ЦБ000000157,AMN,"2,700.00",Да
"Платье Dzynline 11256, ЦБ000003888",,1.000,"2,700.00","2,700.00",,,,,,
Поступление товаров ЦБ000000160 от 15.08.2013 12:46:55,,,,,ТК Невский 104,15.08.2013 12:46:55,ЦБ000000160,AMN,"1,000.00",Да
"майка AMN, ЦБ000002233",,1.000,"1,000.00","1,000.00",,,,,,
Поступление товаров ЦБ000000163 от 15.08.2013 20:53:30,,,,,ТК Невский 104,15.08.2013 20:53:30,ЦБ000000163,AMN,"2,500.00",Да
"Платье , ЦБ000003323",,1.000,"2,500.00","2,500.00",,,,,,
Поступление товаров ЦБ000000165 от 16.08.2013 10:37:14,,,,,ТК Невский 104,16.08.2013 10:37:14,ЦБ000000165,AMN,"19,200.00",Да
"Платье Anna Kape, ЦБ000003322",,1.000,"3,200.00","3,200.00",,,,,,
"Боди AMN 2018, ЦБ000003791",,3.000,"2,600.00","7,800.00",,,,,,
"Плащ цветы 6056, ЦБ000003796",,2.000,"4,100.00","8,200.00",,,,,,
Поступление товаров ЦБ000000167 от 16.08.2013 14:25:56,,,,,ТК Невский 104,16.08.2013 14:25:56,ЦБ000000167,AMN,"68,800.00",Да
"Платье Sirius 2372, ЦБ000004075",,4.000,"2,700.00","10,800.00",,,,,,
"Платье Sirius 2385, ЦБ000004076",,4.000,"2,600.00","10,400.00",,,,,,
"Платье Sirius 2219, ЦБ000004077",,4.000,"2,500.00","10,000.00",,,,,,
"Платье Sirius 2384, ЦБ000004078",,4.000,"2,900.00","11,600.00",,,,,,
"Пальто Sirius 2371, ЦБ000004079",,4.000,"3,600.00","14,400.00",,,,,,
"Юбка Sirius 2380, ЦБ000004080",,4.000,"2,900.00","11,600.00",,,,,,
Поступление товаров ЦБ000000181 от 20.08.2013 10:01:59,,,,,ТК Невский 104,20.08.2013 10:01:59,ЦБ000000181,AMN,"6,000.00",Да
"Платье DG 39, ЦБ000003794",,1.000,"6,000.00","6,000.00",,,,,,
Поступление товаров ЦБ000000186 от 20.08.2013 13:13:20,,,,,ТК Невский 104,20.08.2013 13:13:20,ЦБ000000186,AMN,"66,000.00",Да
"Брюки 4034 STN1, ЦБ000004092",,5.000,"3,300.00","16,500.00",,,,,,
"Джинсы AMN 4100 DNM, ЦБ000004093",,10.000,"3,300.00","33,000.00",,,,,,
"Брюки AMN 4058 STN, ЦБ000004094",,5.000,"3,300.00","16,500.00",,,,,,
Поступление товаров ЦБ000000201 от 24.08.2013 12:49:59,,,,,ТК Невский 104,24.08.2013 12:49:59,ЦБ000000201,AMN,"104,500.00",Да
"Платье Aomani 1393/37073, ЦБ000004096",,3.000,"2,900.00","8,700.00",,,,,,
"Платье 31362, ЦБ000004097",,3.000,"3,200.00","9,600.00",,,,,,
"Платье Dywa 3029, ЦБ000004098",,3.000,"3,400.00","10,200.00",,,,,,
"Платье Si Knoc 1386, ЦБ000004099",,4.000,"3,200.00","12,800.00",,,,,,
"Платье Valentino 9632, ЦБ000004100",,3.000,"4,900.00","14,700.00",,,,,,
"Платье 1030, ЦБ000004101",,3.000,"4,300.00","12,900.00",,,,,,
"Рубашка AMN 2017, ЦБ000003792",,12.000,"2,500.00","30,000.00",,,,,,
"Платье Palmetto 620311, ЦБ000003304",,2.000,"2,800.00","5,600.00",,,,,,
"Рубашка AMN , ЦБ000002517",,1.000,,,,,,,,
Поступление товаров ЦБ000000206 от 24.08.2013 20:48:16,,,,,ТК Невский 104,24.08.2013 20:48:16,ЦБ000000206,AMN,"8,700.00",Да
"Юбка Sirius 2380, ЦБ000004080",,3.000,"2,900.00","8,700.00",,,,,,
Поступление товаров ЦБ000000210 от 25.08.2013 17:20:45,,,,,ТК Невский 104,25.08.2013 17:20:45,ЦБ000000210,AMN,"48,800.00",Да
"Пальто Icon 9029, ЦБ000003765",,4.000,"6,200.00","24,800.00",,,,,,
"Пальто Icon 9008, ЦБ000003766",,4.000,"6,000.00","24,000.00",,,,,,
Поступление товаров ЦБ000000220 от 25.08.2013 20:47:17,,,,,ТК Невский 104,25.08.2013 20:47:17,ЦБ000000220,AMN,"34,800.00",Да
"Джинсы AMN , ЦБ000001110",,1.000,"1,000.00","1,000.00",,,,,,
"Брюки STELLA, ЦБ000000191",,1.000,"1,000.00","1,000.00",,,,,,
"Брюбки Bovona F26, ЦБ000004020",,1.000,"1,000.00","1,000.00",,,,,,
"Брюки Bovona, ЦБ000002613",,4.000,"1,000.00","4,000.00",,,,,,
"Комбинезон Stella, ЦБ000000884",,3.000,"1,000.00","3,000.00",,,,,,
"Бриджи Denny Rose 4160, ЦБ000004022",,1.000,"1,000.00","1,000.00",,,,,,
"Брюки Bovona 2306, ЦБ000003832",,2.000,"1,000.00","2,000.00",,,,,,
"Джинсы Gucci 7131, ЦБ000004021",,1.000,"1,000.00","1,000.00",,,,,,
"Брюки Bovona 7538, ЦБ000004019",,1.000,"1,000.00","1,000.00",,,,,,
"Лосины Rinascimento 23108, ЦБ000003742",,1.000,800.00,800.00,,,,,,
"Джинсы AMN 5062, ЦБ000003969",,2.000,"1,000.00","2,000.00",,,,,,
"Брюки Bovona 2307, ЦБ000004016",,2.000,"1,000.00","2,000.00",,,,,,
"Брюки Bovona2229, ЦБ000003838",,1.000,"1,000.00","1,000.00",,,,,,
"Брюки Bovona, ЦБ000002735",,1.000,"1,000.00","1,000.00",,,,,,
"Брюки Bovona 2300, ЦБ000004015",,1.000,"1,000.00","1,000.00",,,,,,
"Брюки Bovona 7535, ЦБ000004018",,2.000,"1,000.00","2,000.00",,,,,,
"Брюки Bovona 2312, ЦБ000003725",,2.000,"1,000.00","2,000.00",,,,,,
"Брюки Bovona, ЦБ000002737",,3.000,"1,000.00","3,000.00",,,,,,
"Брюки Bovona, ЦБ000002615",,2.000,"2,500.00","5,000.00",,,,,,
Поступление товаров ЦБ000000222 от 26.08.2013 15:10:36,,,,,ТК Невский 104,26.08.2013 15:10:36,ЦБ000000222,AMN,"716,900.00",Да
"Бадлон Sogo 45507, ЦБ000004104",,10.000,"2,600.00","26,000.00",,,,,,
"Кофта Sogo 062, ЦБ000004105",,4.000,"2,600.00","10,400.00",,,,,,
"Куртка Explossion 61402, ЦБ000004106",,18.000,"3,800.00","68,400.00",,,,,,
"Пиджак Setre 089, ЦБ000004107",,12.000,"3,500.00","42,000.00",,,,,,
"Платье Oben 9320, ЦБ000004108",,8.000,"2,700.00","21,600.00",,,,,,
"Бадлон  Felecita 5200, ЦБ000004109",,6.000,"2,500.00","15,000.00",,,,,,
"Бадлон  Felecita 5014, ЦБ000004110",,2.000,"2,700.00","5,400.00",,,,,,
"Кофта Felecita 5295, ЦБ000004111",,2.000,"3,200.00","6,400.00",,,,,,
"Кофта Felecita 5007, ЦБ000004112",,4.000,"3,200.00","12,800.00",,,,,,
"Кофта Felecita 5104, ЦБ000004113",,3.000,"2,900.00","8,700.00",,,,,,
"Кофта Felecita 5073, ЦБ000004114",,2.000,"2,900.00","5,800.00",,,,,,
"Кофта Felecita 5103, ЦБ000004115",,2.000,"2,900.00","5,800.00",,,,,,
"Кофта Felecita 5012, ЦБ000004116",,4.000,"2,900.00","11,600.00",,,,,,
"Брюки Forsara 1727, ЦБ000004117",,9.000,"2,900.00","26,100.00",,,,,,
"Рубашка Forsara 1670, ЦБ000004118",,3.000,"2,800.00","8,400.00",,,,,,
"Платье Forsara 1699, ЦБ000004119",,6.000,"3,200.00","19,200.00",,,,,,
"Рубашка Forsara 1715, ЦБ000004120",,6.000,"3,100.00","18,600.00",,,,,,
"Рубашка Forsara 1681, ЦБ000004121",,6.000,"3,000.00","18,000.00",,,,,,
"Платье Modalita 5094, ЦБ000004122",,8.000,"2,900.00","23,200.00",,,,,,
"Кардиган Piena 859, ЦБ000004124",,4.000,"4,700.00","18,800.00",,,,,,
"Рубашка Forsara 1691, ЦБ000004125",,3.000,"2,900.00","8,700.00",,,,,,
"Рубашка AMN 2017, ЦБ000003792",,8.000,"2,500.00","20,000.00",,,,,,
"Пиджак Celyn 3512 STN2, ЦБ000004126",,8.000,"4,300.00","34,400.00",,,,,,
"Жилет Philipp Plein 406, ЦБ000004127",,4.000,"3,500.00","14,000.00",,,,,,
"Брюки Gazaline 3065, ЦБ000004128",,8.000,"2,900.00","23,200.00",,,,,,
"Рубашка Merada 20146, ЦБ000003896",,12.000,"1,800.00","21,600.00",,,,,,
"Брюки Gazaline 3076, ЦБ000004129",,4.000,"2,900.00","11,600.00",,,,,,
"Джинсы Philipp Plein 4045 DNM2R1, ЦБ000004130",,6.000,"3,200.00","19,200.00",,,,,,
"Джинсы AMN 4085 DNM1, ЦБ000004131",,10.000,"3,300.00","33,000.00",,,,,,
"Джинсы AMN 4043 DNM, ЦБ000004132",,5.000,"3,300.00","16,500.00",,,,,,
"Брюки AMN 4023, ЦБ000004133",,10.000,"3,300.00","33,000.00",,,,,,
"Лосины Philipp Plein 4184 STN1, ЦБ000004134",,5.000,"2,800.00","14,000.00",,,,,,
"Брюки Roberto Cavalli 4159 STN, ЦБ000004135",,5.000,"3,400.00","17,000.00",,,,,,
"Джинсы Iceberg 4176 DNM, ЦБ000004136",,10.000,"3,000.00","30,000.00",,,,,,
"Джинсы AMN 4114 DNM2, ЦБ000004139",,5.000,"3,200.00","16,000.00",,,,,,
"Брюки AMN 4088 STN, ЦБ000004138",,5.000,"3,200.00","16,000.00",,,,,,
"Брюки AMN 4023 STN1, ЦБ000004140",,5.000,"3,300.00","16,500.00",,,,,,
Поступление товаров ЦБ000000232 от 28.08.2013 14:24:27,,,,,ТК Невский 104,28.08.2013 14:24:27,ЦБ000000232,Китай,"690,500.00",Да
"Пальто Zaal 46002, ЦБ000004141",,3.000,"12,500.00","37,500.00",,,,,,
"Пальто S&N 066, ЦБ000004142",,2.000,"12,500.00","25,000.00",,,,,,
"Пальто Zaal 299, ЦБ000004143",,3.000,"12,500.00","37,500.00",,,,,,
"Пальто Annie 516, ЦБ000004144",,2.000,"12,500.00","25,000.00",,,,,,
"Куртка Armani 37360, ЦБ000004145",,8.000,"7,000.00","56,000.00",,,,,,
"Пальто Zaal 46004, ЦБ000004146",,3.000,"12,500.00","37,500.00",,,,,,
"Платье  130433, ЦБ000004147",,3.000,"2,900.00","8,700.00",,,,,,
"Платье Gather Beauty 1021, ЦБ000004148",,3.000,"3,800.00","11,400.00",,,,,,
"Бадлон Guess 08818, ЦБ000004149",,8.000,"1,800.00","14,400.00",,,,,,
"Кофта HM 105, ЦБ000004150",,4.000,"1,900.00","7,600.00",,,,,,
"Кофта  Marc Jacobs 12905, ЦБ000002662",,7.000,"2,300.00","16,100.00",,,,,,
"Пиджак Labe 31377, ЦБ000004151",,5.000,"4,000.00","20,000.00",,,,,,
"Платье Miu Miu F051, ЦБ000004152",,2.000,"3,400.00","6,800.00",,,,,,
"Платье маки 271, ЦБ000004153",,2.000,"2,900.00","5,800.00",,,,,,
"Бадлон Just Cavalli 106, ЦБ000004154",,8.000,"2,100.00","16,800.00",,,,,,
"Туника AX 1859, ЦБ000004155",,7.000,"1,900.00","13,300.00",,,,,,
"Костюм Chanel 265, ЦБ000004156",,6.000,"3,500.00","21,000.00",,,,,,
"Кофта  Pin Jou 13012, ЦБ000004157",,11.000,"2,100.00","23,100.00",,,,,,
"Кофта  1372, ЦБ000004158",,4.000,"1,700.00","6,800.00",,,,,,
"Кофта  Orsey 1305, ЦБ000004159",,7.000,"1,800.00","12,600.00",,,,,,
"Кофта  6022, ЦБ000004160",,6.000,"1,600.00","9,600.00",,,,,,
"Кофта  Celyn 1896, ЦБ000004161",,8.000,"1,900.00","15,200.00",,,,,,
"Кофта  Tinonel 330, ЦБ000004162",,5.000,"1,600.00","8,000.00",,,,,,
"Туника Fornarina 13663, ЦБ000004163",,3.000,"1,300.00","3,900.00",,,,,,
"Туника Guess 08701, ЦБ000004164",,5.000,"1,800.00","9,000.00",,,,,,
"Кофта  Dezeroo 41039 , ЦБ000004165",,5.000,"2,700.00","13,500.00",,,,,,
"Кофта  Blayais 95, ЦБ000004166",,6.000,"1,500.00","9,000.00",,,,,,
"Туника Celyn 1884, ЦБ000004167",,6.000,"2,000.00","12,000.00",,,,,,
"Кофта  DG 1309, ЦБ000004168",,5.000,"2,000.00","10,000.00",,,,,,
"Платье Valentino 157, ЦБ000004169",,4.000,"3,900.00","15,600.00",,,,,,
"Платье Nubile Time 1326, ЦБ000004170",,3.000,"3,900.00","11,700.00",,,,,,
"Платье VB 13082, ЦБ000004171",,2.000,"2,800.00","5,600.00",,,,,,
"Платье Max Mara 9001, ЦБ000004172",,3.000,"3,300.00","9,900.00",,,,,,
"Платье 3096, ЦБ000004173",,4.000,"3,000.00","12,000.00",,,,,,
"Платье 31362, ЦБ000004097",,3.000,"3,200.00","9,600.00",,,,,,
"Платье Geenawong 8712, ЦБ000004174",,3.000,"3,000.00","9,000.00",,,,,,
"Платье 12319, ЦБ000004175",,2.000,"2,800.00","5,600.00",,,,,,
"Платье Chanel 12673, ЦБ000004176",,2.000,"2,800.00","5,600.00",,,,,,
"Платье DG 39, ЦБ000003794",,9.000,"6,000.00","54,000.00",,,,,,
"Платье 31251, ЦБ000004178",,2.000,"2,800.00","5,600.00",,,,,,
"Перчатки Rinascimento 07296, ЦБ000004179",,2.000,"1,600.00","3,200.00",,,,,,
"Перчатки 15, ЦБ000004180",,19.000,"2,000.00","38,000.00",,,,,,
"Перчатки 16, ЦБ000004181",,6.000,"2,000.00","12,000.00",,,,,,
Поступление товаров ЦБ000000244 от 30.08.2013 13:13:09,,,,,ТК Невский 104,30.08.2013 13:13:09,ЦБ000000244,Китай,"245,500.00",Да
"Куртка Moncler W28, ЦБ000004182",,21.000,"4,400.00","92,400.00",,,,,,
"Платье Givenchy 18808, ЦБ000004183",,6.000,"3,000.00","18,000.00",,,,,,
"Платье Valentino 18802, ЦБ000004184",,2.000,"3,000.00","6,000.00",,,,,,
"Платье 3136, ЦБ000004185",,6.000,"2,900.00","17,400.00",,,,,,
"Платье 78, ЦБ000004186",,2.000,"3,400.00","6,800.00",,,,,,
"Куртка APXX 6818, ЦБ000004187",,9.000,"7,000.00","63,000.00",,,,,,
"Платье Marc Jacobs 31366, ЦБ000004102",,2.000,"3,300.00","6,600.00",,,,,,
"Платье 313476, ЦБ000004103",,3.000,"3,400.00","10,200.00",,,,,,
"Кофта La femme 3266, ЦБ000004188",,6.000,"1,700.00","10,200.00",,,,,,
"Джинсы  Itaimaska 1373, ЦБ000004189",,3.000,"2,400.00","7,200.00",,,,,,
"Ремень 017, ЦБ000004191",,4.000,800.00,"3,200.00",,,,,,
"Ремень 018, ЦБ000004192",,9.000,500.00,"4,500.00",,,,,,
Поступление товаров ЦБ000000255 от 02.09.2013 12:37:52,,,,,ТК Невский 104,02.09.2013 12:37:52,ЦБ000000255,AMN,"81,000.00",Да
"Джинсы  AMN 4070 DNM1, ЦБ000004193",,10.000,"3,300.00","33,000.00",,,,,,
"Джинсы  AMN 4153 DNM, ЦБ000004194",,5.000,"3,300.00","16,500.00",,,,,,
"Платье Forsara 1770, ЦБ000004195",,3.000,"3,300.00","9,900.00",,,,,,
"Юбка Sirius 2380, ЦБ000004080",,8.000,"2,700.00","21,600.00",,,,,,
Поступление товаров ЦБ000000259 от 02.09.2013 14:15:41,,,,,ТК Невский 104,02.09.2013 14:15:41,ЦБ000000259,Ситимолл,"12,500.00",Да
"Пальто Annie 516, ЦБ000004144",,1.000,"12,500.00","12,500.00",,,,,,
Поступление товаров ЦБ000000264 от 03.09.2013 11:42:59,,,,,ТК Невский 104,03.09.2013 11:42:59,ЦБ000000264,Ситимолл,"6,300.00",Да
"Кофта  Pin Jou 13012, ЦБ000004157",,3.000,"2,100.00","6,300.00",,,,,,
Поступление товаров ЦБ000000274 от 04.09.2013 19:52:44,,,,,ТК Невский 104,04.09.2013 19:52:44,ЦБ000000274,Розничный покупатель,"3,200.00",Да
"Брюки AMN 4088 STN, ЦБ000004138",,1.000,"3,200.00","3,200.00",,,,,,
Поступление товаров ЦБ000000281 от 05.09.2013 11:47:55,,,,,ТК Невский 104,05.09.2013 11:47:55,ЦБ000000281,Rinascimento,"39,600.00",Да
"Платье Rinascimento 57511, ЦБ000004197",,2.000,"3,000.00","6,000.00",,,,,,
"Брюки Rinascimento 58142, ЦБ000004048",,12.000,"2,800.00","33,600.00",,,,,,
Поступление товаров ЦБ000000286 от 05.09.2013 21:30:15,,,,,ТК Невский 104,05.09.2013 21:30:15,ЦБ000000286,Норд 1-44,"14,700.00",Да
"Платье Valentino 9632, ЦБ000004100",,3.000,"4,900.00","14,700.00",,,,,,
Поступление товаров ЦБ000000463 от 08.09.2013 0:00:00,,,,,ТК Невский 104,08.09.2013 0:00:00,ЦБ000000463,Норд 1-44,"6,000.00",Нет
"Платье Valentino 18802, ЦБ000004184",,2.000,"3,000.00","6,000.00",,,,,,
Поступление товаров ЦБ000000295 от 08.09.2013 15:55:15,,,,,ТК Невский 104,08.09.2013 15:55:15,ЦБ000000295,Норд 1-44,"6,000.00",Да
"Платье Valentino 18802, ЦБ000004184",,2.000,"3,000.00","6,000.00",,,,,,
Поступление товаров ЦБ000000301 от 09.09.2013 11:46:05,,,,,ТК Невский 104,09.09.2013 11:46:05,ЦБ000000301,For Sara,"27,300.00",Да
"Брюки Forsara 1727, ЦБ000004117",,6.000,"2,900.00","17,400.00",,,,,,
"Платье Forsara 1757, ЦБ000004198",,3.000,"3,300.00","9,900.00",,,,,,
Поступление товаров ЦБ000000310 от 10.09.2013 13:15:34,,,,,ТК Невский 104,10.09.2013 13:15:34,ЦБ000000310,For Sara,"122,700.00",Да
"Костюм For Sara 1737, ЦБ000004199",,13.000,"6,000.00","78,000.00",,,,,,
"Платье Forsara 1763, ЦБ000004200",,3.000,"6,500.00","19,500.00",,,,,,
"Туника For Sara 1796, ЦБ000004201",,9.000,"2,800.00","25,200.00",,,,,,
Поступление товаров ЦБ000000313 от 10.09.2013 21:14:54,,,,,ТК Невский 104,10.09.2013 21:14:54,ЦБ000000313,Поставщик,"1,000.00",Да
"Рубашка AMN , ЦБ000002370",,2.000,500.00,"1,000.00",,,,,,
Поступление товаров ЦБ000000315 от 11.09.2013 20:36:16,,,,,ТК Невский 104,11.09.2013 20:36:16,ЦБ000000315,Галерея,"27,300.00",Да
"Джинсы  AMN 4153 DNM, ЦБ000004194",,5.000,"3,300.00","16,500.00",,,,,,
"Юбка Sirius 2380, ЦБ000004080",,4.000,"2,700.00","10,800.00",,,,,,
Поступление товаров ЦБ000000316 от 11.09.2013 20:37:04,,,,,ТК Невский 104,11.09.2013 20:37:04,ЦБ000000316,Норд 1-44,"18,900.00",Да
"Кофта  Tinonel 330, ЦБ000004162",,2.000,"1,600.00","3,200.00",,,,,,
"Платье Forsara 1770, ЦБ000004195",,3.000,"3,300.00","9,900.00",,,,,,
"Платье  130433, ЦБ000004147",,2.000,"2,900.00","5,800.00",,,,,,
Поступление товаров ЦБ000000325 от 14.09.2013 10:19:22,,,,,ТК Невский 104,14.09.2013 10:19:22,ЦБ000000325,Поставщик,"6,000.00",Да
"Платье Rinascimento 57511, ЦБ000004197",,2.000,"3,000.00","6,000.00",,,,,,
Поступление товаров ЦБ000000326 от 14.09.2013 20:38:05,,,,,ТК Невский 104,14.09.2013 20:38:05,ЦБ000000326,Ситимолл,"11,600.00",Да
"Брюки Gazaline 3076, ЦБ000004129",,4.000,"2,900.00","11,600.00",,,,,,
Поступление товаров ЦБ000000327 от 14.09.2013 20:40:03,,,,,ТК Невский 104,14.09.2013 20:40:03,ЦБ000000327,Галерея,"10,200.00",Да
"Платье 313476, ЦБ000004103",,3.000,"3,400.00","10,200.00",,,,,,
Поступление товаров ЦБ000000328 от 14.09.2013 20:41:14,,,,,ТК Невский 104,14.09.2013 20:41:14,ЦБ000000328,Пик,"9,800.00",Да
"Платье Valentino 9632, ЦБ000004100",,2.000,"4,900.00","9,800.00",,,,,,
Поступление товаров ЦБ000000329 от 14.09.2013 20:43:32,,,,,ТК Невский 104,14.09.2013 20:43:32,ЦБ000000329,Пик,"15,900.00",Да
"Платье DG 39, ЦБ000003794",,1.000,"6,000.00","6,000.00",,,,,,
"Платье Forsara 1757, ЦБ000004198",,3.000,"3,300.00","9,900.00",,,,,,
Поступление товаров ЦБ000000339 от 16.09.2013 13:55:42,,,,,ТК Невский 104,16.09.2013 13:55:42,ЦБ000000339,Sogo,"40,800.00",Да
"Кофта Sogo 4454, ЦБ000004203",,6.000,"1,800.00","10,800.00",,,,,,
"Кофта Sogo 4453, ЦБ000004204",,6.000,"1,800.00","10,800.00",,,,,,
"Туника Sogo 4450, ЦБ000004205",,6.000,"2,300.00","13,800.00",,,,,,
"Кофта Sogo 4476, ЦБ000004206",,3.000,"1,800.00","5,400.00",,,,,,
Поступление товаров ЦБ000000341 от 16.09.2013 14:02:14,,,,,ТК Невский 104,16.09.2013 14:02:14,ЦБ000000341,Галерея,"21,000.00",Да
"Куртка APXX 6818, ЦБ000004187",,3.000,"7,000.00","21,000.00",,,,,,
Поступление товаров ЦБ000000360 от 18.09.2013 16:05:41,,,,,ТК Невский 104,18.09.2013 16:05:41,ЦБ000000360,Ситимолл,"39,300.00",Да
"Брюки AMN 4023, ЦБ000004133",,5.000,"3,300.00","16,500.00",,,,,,
"Джинсы AMN 4114 DNM2, ЦБ000004139",,3.000,"3,200.00","9,600.00",,,,,,
"Джинсы AMN 4058DNM, ЦБ000003881",,4.000,"3,300.00","13,200.00",,,,,,
Поступление товаров ЦБ000000361 от 18.09.2013 16:06:46,,,,,ТК Невский 104,18.09.2013 16:06:46,ЦБ000000361,Ситимолл,"10,800.00",Да
"Платье Oben 9320, ЦБ000004108",,4.000,"2,700.00","10,800.00",,,,,,
Поступление товаров ЦБ000000362 от 18.09.2013 16:07:27,,,,,ТК Невский 104,18.09.2013 16:07:27,ЦБ000000362,Ситимолл,"3,200.00",Да
"Джинсы AMN 4114 DNM2, ЦБ000004139",,1.000,"3,200.00","3,200.00",,,,,,
Поступление товаров ЦБ000000381 от 22.09.2013 20:56:21,,,,,ТК Невский 104,22.09.2013 20:56:21,ЦБ000000381,Норд 1-44,"8,700.00",Нет
"Платье Sirius 2384, ЦБ000004078",,3.000,"2,900.00","8,700.00",,,,,,
Поступление товаров ЦБ000000388 от 25.09.2013 13:21:55,,,,,ТК Невский 104,25.09.2013 13:21:55,ЦБ000000388,Поставщик,"6,500.00",Да
"Пуховик Snow Owl 13A 926, ЦБ000004236","S, Красный",1.000,"6,500.00","6,500.00",,,,,,
Поступление товаров ЦБ000000565 от 25.09.2013 20:54:24,,,,,ТК Невский 104,25.09.2013 20:54:24,ЦБ000000565,Галерея,"63,900.00",Да
